idTransaction,dateTransaction,montantTransaction,etat,idBeneficiaire,idFournisseur
"3061","2026-01-13 11:33:26","10","1","1600","929"
"3062","2026-01-13 11:33:26","7","0","2589","342"
"3063","2026-01-13 11:33:26","5","1","1593","1913"
"3064","2026-01-13 11:33:26","5","1","3290","1859"
"3065","2026-01-13 11:33:26","5","1","2773","2570"
"3066","2026-01-13 11:33:26","4","1","1172","996"
"3067","2026-01-13 11:33:26","10","1","627","118"
"3068","2026-01-13 11:33:26","7","1","3190","3025"
"3069","2026-01-13 11:33:26","8","1","134","1258"
"3070","2026-01-13 11:33:26","8","0","704","3162"
"3071","2026-01-13 11:33:26","9","1","605","2668"
"3072","2026-01-13 11:33:26","6","1","258","2384"
"3073","2026-01-13 11:33:26","4","1","2778","1496"
"3074","2026-01-13 11:33:26","9","1","2041","3191"
"3075","2026-01-13 11:33:26","6","1","1767","76"
"3076","2026-01-13 11:33:26","9","1","560","656"
"3077","2026-01-13 11:33:26","1","0","2017","1995"
"3078","2026-01-13 11:33:26","9","1","3042","992"
"3079","2026-01-13 11:33:26","10","1","127","2054"
"3080","2026-01-13 11:33:26","9","0","146","836"
"3081","2026-01-13 11:33:26","6","1","3095","218"
"3082","2026-01-13 11:33:26","6","1","3053","189"
"3083","2026-01-13 11:33:26","1","1","3109","464"
"3084","2026-01-13 11:33:26","1","1","2241","472"
"3085","2026-01-13 11:33:26","10","1","200","738"
"3086","2026-01-13 11:33:26","4","1","221","1411"
"3087","2026-01-13 11:33:26","4","1","2785","747"
"3088","2026-01-13 11:33:26","1","1","504","1864"
"3089","2026-01-13 11:33:26","1","1","464","1987"
"3090","2026-01-13 11:33:26","4","1","1478","459"
"3091","2026-01-13 11:33:26","4","1","2713","3119"
"3092","2026-01-13 11:33:26","9","1","629","2675"
"3093","2026-01-13 11:33:26","3","1","2579","1341"
"3094","2026-01-13 11:33:26","3","0","420","3047"
"3095","2026-01-13 11:33:26","4","1","1752","3219"
"3096","2026-01-13 11:33:26","5","1","188","648"
"3097","2026-01-13 11:33:26","4","1","2444","1272"
"3098","2026-01-13 11:33:26","7","0","2873","393"
"3099","2026-01-13 11:33:26","5","1","944","1472"
"3100","2026-01-13 11:33:26","10","1","912","3190"
"3101","2026-01-13 11:33:26","9","1","2862","1472"
"3102","2026-01-13 11:33:26","4","1","971","3145"
"3103","2026-01-13 11:33:26","7","1","1296","2643"
"3104","2026-01-13 11:33:26","1","1","2271","1864"
"3105","2026-01-13 11:33:26","3","0","514","1751"
"3106","2026-01-13 11:33:26","6","1","2405","2930"
"3107","2026-01-13 11:33:26","9","0","3023","3245"
"3108","2026-01-13 11:33:26","9","1","2049","2136"
"3109","2026-01-13 11:33:26","6","1","1078","3246"
"3110","2026-01-13 11:33:26","6","1","537","304"
"3111","2026-01-13 11:33:26","10","1","103","1282"
"3112","2026-01-13 11:33:26","1","0","1685","1761"
"3113","2026-01-13 11:33:26","10","1","2801","235"
"3114","2026-01-13 11:33:26","1","1","750","979"
"3115","2026-01-13 11:33:26","9","1","158","3265"
"3116","2026-01-13 11:33:26","8","1","3174","760"
"3117","2026-01-13 11:33:26","5","1","2691","2809"
"3118","2026-01-13 11:33:26","4","1","2586","1963"
"3119","2026-01-13 11:33:26","3","1","2424","2302"
"3120","2026-01-13 11:33:26","9","0","2020","594"
"3121","2026-01-13 11:33:26","1","0","3121","627"
"3122","2026-01-13 11:33:26","1","0","215","158"
"3123","2026-01-13 11:33:26","5","1","822","22"
"3124","2026-01-13 11:33:26","8","1","1123","1186"
"3125","2026-01-13 11:33:26","7","1","1843","1501"
"3126","2026-01-13 11:33:26","8","1","995","2149"
"3127","2026-01-13 11:33:26","9","1","1846","2151"
"3128","2026-01-13 11:33:26","5","1","2537","438"
"3129","2026-01-13 11:33:26","5","1","749","2392"
"3130","2026-01-13 11:33:26","5","1","1160","1616"
"3131","2026-01-13 11:33:26","6","1","319","454"
"3132","2026-01-13 11:33:26","7","0","2055","1348"
"3133","2026-01-13 11:33:26","9","0","2409","2232"
"3134","2026-01-13 11:33:26","1","1","3005","2811"
"3135","2026-01-13 11:33:26","1","1","2077","63"
"3136","2026-01-13 11:33:26","10","1","2230","459"
"3137","2026-01-13 11:33:26","1","1","3114","2276"
"3138","2026-01-13 11:33:26","7","1","711","126"
"3139","2026-01-13 11:33:26","5","1","1685","2121"
"3140","2026-01-13 11:33:26","3","1","270","530"
"3141","2026-01-13 11:33:26","2","1","2562","3289"
"3142","2026-01-13 11:33:26","8","1","57","1816"
"3143","2026-01-13 11:33:26","7","1","2059","3024"
"3144","2026-01-13 11:33:26","2","1","1401","65"
"3145","2026-01-13 11:33:26","4","1","327","421"
"3146","2026-01-13 11:33:26","10","1","1724","2233"
"3147","2026-01-13 11:33:26","10","0","1625","1702"
"3148","2026-01-13 11:33:26","2","0","1039","2699"
"3149","2026-01-13 11:33:26","7","1","1190","1219"
"3150","2026-01-13 11:33:26","10","1","577","2660"
"3151","2026-01-13 11:33:26","10","1","1314","286"
"3152","2026-01-13 11:33:26","6","0","413","2339"
"3153","2026-01-13 11:33:26","2","1","1673","2533"
"3154","2026-01-13 11:33:26","8","1","218","2528"
"3155","2026-01-13 11:33:26","10","1","2475","1976"
"3156","2026-01-13 11:33:26","3","1","1094","3056"
"3157","2026-01-13 11:33:26","8","0","1479","1575"
"3158","2026-01-13 11:33:26","3","1","1957","2426"
"3159","2026-01-13 11:33:26","1","1","1277","1023"
"3160","2026-01-13 11:33:26","8","1","2878","1021"
"3161","2026-01-13 11:33:26","8","1","377","675"
"3162","2026-01-13 11:33:26","2","1","2609","2102"
"3163","2026-01-13 11:33:26","10","1","874","3013"
"3164","2026-01-13 11:33:26","3","0","1863","3133"
"3165","2026-01-13 11:33:26","4","1","1364","530"
"3166","2026-01-13 11:33:26","10","1","261","1082"
"3167","2026-01-13 11:33:26","5","0","2219","1436"
"3168","2026-01-13 11:33:26","6","1","3297","1567"
"3169","2026-01-13 11:33:26","10","1","1195","965"
"3170","2026-01-13 11:33:26","8","1","2814","815"
"3171","2026-01-13 11:33:26","1","1","1651","1130"
"3172","2026-01-13 11:33:26","3","1","1683","1485"
"3173","2026-01-13 11:33:26","7","1","27","1172"
"3174","2026-01-13 11:33:26","7","1","2838","1423"
"3175","2026-01-13 11:33:26","4","1","1203","3144"
"3176","2026-01-13 11:33:26","7","0","2586","2916"
"3177","2026-01-13 11:33:26","9","1","3018","2332"
"3178","2026-01-13 11:33:26","6","1","2353","330"
"3179","2026-01-13 11:33:26","6","1","2633","661"
"3180","2026-01-13 11:33:26","4","1","2364","2"
"3181","2026-01-13 11:33:26","5","1","813","325"
"3182","2026-01-13 11:33:26","6","1","549","1213"
"3183","2026-01-13 11:33:26","4","1","2340","3008"
"3184","2026-01-13 11:33:26","2","0","1356","193"
"3185","2026-01-13 11:33:26","4","1","2165","2445"
"3186","2026-01-13 11:33:26","6","1","2681","2819"
"3187","2026-01-13 11:33:27","9","1","821","2053"
"3188","2026-01-13 11:33:27","2","0","909","2615"
"3189","2026-01-13 11:33:27","7","1","1785","560"
"3190","2026-01-13 11:33:27","9","0","1976","3300"
"3191","2026-01-13 11:33:27","7","1","3056","3087"
"3192","2026-01-13 11:33:27","4","1","1555","1561"
"3193","2026-01-13 11:33:27","6","1","2343","1987"
"3194","2026-01-13 11:33:27","7","1","823","1718"
"3195","2026-01-13 11:33:27","1","1","2290","1719"
"3196","2026-01-13 11:33:27","10","1","2163","412"
"3197","2026-01-13 11:33:27","9","1","3049","2054"
"3198","2026-01-13 11:33:27","8","1","515","914"
"3199","2026-01-13 11:33:27","8","0","2840","383"
"3200","2026-01-13 11:33:27","1","1","2299","668"
"3201","2026-01-13 11:33:27","5","1","1746","1417"
"3202","2026-01-13 11:33:27","4","0","2659","1712"
"3203","2026-01-13 11:33:27","3","0","465","2328"
"3204","2026-01-13 11:33:27","2","1","544","3279"
"3205","2026-01-13 11:33:27","8","0","2262","2712"
"3206","2026-01-13 11:33:27","7","1","1694","1257"
"3207","2026-01-13 11:33:27","4","1","979","1472"
"3208","2026-01-13 11:33:27","5","1","1850","2848"
"3209","2026-01-13 11:33:27","5","1","1771","819"
"3210","2026-01-13 11:33:27","5","1","919","236"
"3211","2026-01-13 11:33:27","6","0","1730","1119"
"3212","2026-01-13 11:33:27","7","1","2113","1234"
"3213","2026-01-13 11:33:27","3","1","1093","2448"
"3214","2026-01-13 11:33:27","9","1","446","3163"
"3215","2026-01-13 11:33:27","9","1","1019","3091"
"3216","2026-01-13 11:33:27","1","1","3131","785"
"3217","2026-01-13 11:33:27","10","1","1262","2060"
"3218","2026-01-13 11:33:27","2","1","2453","3061"
"3219","2026-01-13 11:33:27","1","1","2287","3086"
"3220","2026-01-13 11:33:27","10","1","2248","464"
"3221","2026-01-13 11:33:27","10","1","2403","2535"
"3222","2026-01-13 11:33:27","7","1","2174","1731"
"3223","2026-01-13 11:33:27","2","1","965","1740"
"3224","2026-01-13 11:33:27","7","1","1575","3149"
"3225","2026-01-13 11:33:27","3","1","1864","2364"
"3226","2026-01-13 11:33:27","6","1","1613","2548"
"3227","2026-01-13 11:33:27","3","1","2286","2499"
"3228","2026-01-13 11:33:27","5","1","3237","760"
"3229","2026-01-13 11:33:27","5","1","1818","1310"
"3230","2026-01-13 11:33:27","7","1","1134","1016"
"3231","2026-01-13 11:33:27","3","1","1644","2215"
"3232","2026-01-13 11:33:27","8","1","1905","657"
"3233","2026-01-13 11:33:27","8","1","45","2567"
"3234","2026-01-13 11:33:27","1","1","912","485"
"3235","2026-01-13 11:33:27","9","1","2533","1706"
"3236","2026-01-13 11:33:27","4","1","1548","2468"
"3237","2026-01-13 11:33:27","5","1","2312","1652"
"3238","2026-01-13 11:33:27","6","0","997","4"
"3239","2026-01-13 11:33:27","9","0","1244","821"
"3240","2026-01-13 11:33:27","8","1","2518","1078"
"3241","2026-01-13 11:33:27","3","1","2874","3208"
"3242","2026-01-13 11:33:27","9","1","1741","2976"
"3243","2026-01-13 11:33:27","6","1","1110","837"
"3244","2026-01-13 11:33:27","8","1","2898","2547"
"3245","2026-01-13 11:33:27","4","1","665","2323"
"3246","2026-01-13 11:33:27","10","1","73","341"
"3247","2026-01-13 11:33:27","7","0","893","1922"
"3248","2026-01-13 11:33:27","3","1","284","1441"
"3249","2026-01-13 11:33:27","6","1","1511","1876"
"3250","2026-01-13 11:33:27","5","1","1819","3278"
"3251","2026-01-13 11:33:27","10","1","1397","2461"
"3252","2026-01-13 11:33:27","8","1","1613","1823"
"3253","2026-01-13 11:33:27","9","1","27","2423"
"3254","2026-01-13 11:33:27","3","1","1785","190"
"3255","2026-01-13 11:33:27","5","1","168","2006"
"3256","2026-01-13 11:33:27","5","1","2861","2771"
"3257","2026-01-13 11:33:27","4","1","1074","1237"
"3258","2026-01-13 11:33:27","8","1","3284","3118"
"3259","2026-01-13 11:33:27","10","1","2760","2486"
"3260","2026-01-13 11:33:27","2","1","636","3330"
"3261","2026-01-13 11:33:27","7","1","1067","825"
"3262","2026-01-13 11:33:27","2","1","1200","2955"
"3263","2026-01-13 11:33:27","8","1","1571","124"
"3264","2026-01-13 11:33:27","3","0","1427","2981"
"3265","2026-01-13 11:33:27","5","1","2317","2408"
"3266","2026-01-13 11:33:27","4","1","2454","974"
"3267","2026-01-13 11:33:27","3","1","550","2237"
"3268","2026-01-13 11:33:27","5","0","2942","1776"
"3269","2026-01-13 11:33:27","4","1","1241","1360"
"3270","2026-01-13 11:33:27","8","1","575","2328"
"3271","2026-01-13 11:33:27","6","1","3182","1491"
"3272","2026-01-13 11:33:27","5","1","1607","2836"
"3273","2026-01-13 11:33:27","5","1","19","1904"
"3274","2026-01-13 11:33:27","5","1","2952","3287"
"3275","2026-01-13 11:33:27","4","1","833","16"
"3276","2026-01-13 11:33:27","2","1","3220","2519"
"3277","2026-01-13 11:33:27","8","1","133","2633"
"3278","2026-01-13 11:33:27","7","1","1376","2405"
"3279","2026-01-13 11:33:27","5","1","1039","1683"
"3280","2026-01-13 11:33:27","6","1","1340","2356"
"3281","2026-01-13 11:33:27","9","1","2038","1665"
"3282","2026-01-13 11:33:27","5","0","373","322"
"3283","2026-01-13 11:33:27","2","1","2657","2137"
"3284","2026-01-13 11:33:27","9","1","1007","210"
"3285","2026-01-13 11:33:27","1","1","116","2060"
"3286","2026-01-13 11:33:27","8","0","1393","2881"
"3287","2026-01-13 11:33:27","3","1","1734","1225"
"3288","2026-01-13 11:33:27","6","1","1937","191"
"3289","2026-01-13 11:33:27","8","0","346","2923"
"3290","2026-01-13 11:33:27","4","0","1543","347"
"3291","2026-01-13 11:33:27","9","1","1153","2278"
"3292","2026-01-13 11:33:27","8","1","344","3232"
"3293","2026-01-13 11:33:27","5","1","1067","792"
"3294","2026-01-13 11:33:27","1","1","1477","3134"
"3295","2026-01-13 11:33:27","10","1","224","757"
"3296","2026-01-13 11:33:27","2","0","430","2291"
"3297","2026-01-13 11:33:27","1","0","2565","993"
"3298","2026-01-13 11:33:27","10","0","1707","1758"
"3299","2026-01-13 11:33:27","9","1","964","2306"
"3300","2026-01-13 11:33:27","5","0","2172","2003"
"3301","2026-01-13 11:33:27","7","0","285","285"
"3302","2026-01-13 11:33:27","10","1","1637","2172"
"3303","2026-01-13 11:33:27","10","1","1649","1876"
"3304","2026-01-13 11:33:27","1","1","2759","825"
"3305","2026-01-13 11:33:27","9","1","2857","719"
"3306","2026-01-13 11:33:27","3","0","3087","3203"
"3307","2026-01-13 11:33:27","8","0","573","359"
"3308","2026-01-13 11:33:27","8","1","2988","339"
"3309","2026-01-13 11:33:27","7","1","1682","483"
"3310","2026-01-13 11:33:27","10","1","1495","1317"
"3311","2026-01-13 11:33:27","2","0","3118","2607"
"3312","2026-01-13 11:33:27","2","1","1843","820"
"3313","2026-01-13 11:33:27","3","1","2913","56"
"3314","2026-01-13 11:33:27","9","1","3056","2675"
"3315","2026-01-13 11:33:27","9","0","2355","2795"
"3316","2026-01-13 11:33:27","5","0","129","2126"
"3317","2026-01-13 11:33:27","4","1","107","2700"
"3318","2026-01-13 11:33:27","6","0","2769","462"
"3319","2026-01-13 11:33:27","10","1","1070","2840"
"3320","2026-01-13 11:33:27","2","1","2505","3239"
"3321","2026-01-13 11:33:27","7","1","2411","980"
"3322","2026-01-13 11:33:27","1","1","626","286"
"3323","2026-01-13 11:33:27","1","1","2514","1870"
"3324","2026-01-13 11:33:27","4","1","1729","1683"
"3325","2026-01-13 11:33:27","1","1","2489","2470"
"3326","2026-01-13 11:33:27","3","1","345","731"
"3327","2026-01-13 11:33:27","2","1","3293","444"
"3328","2026-01-13 11:33:27","6","1","1508","3087"
"3329","2026-01-13 11:33:27","8","0","448","2993"
"3330","2026-01-13 11:33:27","7","1","1414","3039"
"3331","2026-01-13 11:33:27","5","0","2045","3280"
"3332","2026-01-13 11:33:27","10","1","23","2286"
"3333","2026-01-13 11:33:27","9","1","2266","1524"
"3334","2026-01-13 11:33:27","7","1","1876","775"
"3335","2026-01-13 11:33:27","4","1","3153","2362"
"3336","2026-01-13 11:33:27","7","1","2906","559"
"3337","2026-01-13 11:33:27","1","1","1272","262"
"3338","2026-01-13 11:33:27","9","1","874","1026"
"3339","2026-01-13 11:33:27","6","1","3160","721"
"3340","2026-01-13 11:33:27","5","1","3222","756"
"3341","2026-01-13 11:33:27","3","1","2474","817"
"3342","2026-01-13 11:33:27","10","1","940","2146"
"3343","2026-01-13 11:33:27","1","1","1810","3062"
"3344","2026-01-13 11:33:27","6","1","1389","2996"
"3345","2026-01-13 11:33:27","8","1","2961","2898"
"3346","2026-01-13 11:33:27","6","1","3166","1177"
"3347","2026-01-13 11:33:27","5","1","2834","2307"
"3348","2026-01-13 11:33:27","8","0","2145","2643"
"3349","2026-01-13 11:33:27","10","1","2850","3002"
"3350","2026-01-13 11:33:27","3","1","399","2128"
"3351","2026-01-13 11:33:27","10","1","2510","45"
"3352","2026-01-13 11:33:27","8","1","1880","2759"
"3353","2026-01-13 11:33:27","7","1","1373","2694"
"3354","2026-01-13 11:33:27","1","0","1996","617"
"3355","2026-01-13 11:33:27","1","1","127","3126"
"3356","2026-01-13 11:33:27","4","1","1861","2078"
"3357","2026-01-13 11:33:27","10","0","1241","2809"
"3358","2026-01-13 11:33:27","8","1","1606","1822"
"3359","2026-01-13 11:33:27","2","1","372","581"
"3360","2026-01-13 11:33:27","7","1","639","1589"
"3361","2026-01-13 11:33:27","9","1","2154","1291"
"3362","2026-01-13 11:33:27","6","1","460","702"
"3363","2026-01-13 11:33:27","5","1","3007","2731"
"3364","2026-01-13 11:33:27","10","1","922","3052"
"3365","2026-01-13 11:33:27","2","1","2452","2295"
"3366","2026-01-13 11:33:27","6","0","2840","3082"
"3367","2026-01-13 11:33:27","3","1","2010","1111"
"3368","2026-01-13 11:33:27","2","1","2839","1350"
"3369","2026-01-13 11:33:27","10","1","870","3006"
"3370","2026-01-13 11:33:27","6","1","1538","1738"
"3371","2026-01-13 11:33:27","5","1","274","2534"
"3372","2026-01-13 11:33:27","10","1","2686","1823"
"3373","2026-01-13 11:33:27","6","1","2514","3163"
"3374","2026-01-13 11:33:27","9","1","1270","692"
"3375","2026-01-13 11:33:27","7","1","1886","929"
"3376","2026-01-13 11:33:27","8","1","469","2552"
"3377","2026-01-13 11:33:27","3","1","1456","3305"
"3378","2026-01-13 11:33:27","10","0","1198","55"
"3379","2026-01-13 11:33:27","10","1","2809","1001"
"3380","2026-01-13 11:33:27","8","1","2994","2004"
"3381","2026-01-13 11:33:27","4","0","2776","3014"
"3382","2026-01-13 11:33:27","1","1","3061","1336"
"3383","2026-01-13 11:33:28","1","1","1535","593"
"3384","2026-01-13 11:33:28","9","0","1693","1733"
"3385","2026-01-13 11:33:28","6","1","2901","2976"
"3386","2026-01-13 11:33:28","4","1","1229","289"
"3387","2026-01-13 11:33:28","10","1","3013","1291"
"3388","2026-01-13 11:33:28","5","1","453","2642"
"3389","2026-01-13 11:33:28","3","1","1151","1725"
"3390","2026-01-13 11:33:28","6","0","1232","779"
"3391","2026-01-13 11:33:28","8","1","2670","727"
"3392","2026-01-13 11:33:28","10","1","2783","2794"
"3393","2026-01-13 11:33:28","8","1","1683","2626"
"3394","2026-01-13 11:33:28","9","0","1755","1175"
"3395","2026-01-13 11:33:28","5","1","2374","22"
"3396","2026-01-13 11:33:28","6","1","2071","2402"
"3397","2026-01-13 11:33:28","10","1","1434","1879"
"3398","2026-01-13 11:33:28","3","1","521","3124"
"3399","2026-01-13 11:33:28","7","1","2415","2653"
"3400","2026-01-13 11:33:28","10","1","2645","135"
"3401","2026-01-13 11:33:28","5","1","1565","1290"
"3402","2026-01-13 11:33:28","2","1","2569","1479"
"3403","2026-01-13 11:33:28","9","0","909","2563"
"3404","2026-01-13 11:33:28","3","1","208","2749"
"3405","2026-01-13 11:33:28","3","1","770","1769"
"3406","2026-01-13 11:33:28","5","1","531","577"
"3407","2026-01-13 11:33:28","9","1","3065","1164"
"3408","2026-01-13 11:33:28","6","1","1623","2547"
"3409","2026-01-13 11:33:28","10","1","1524","2545"
"3410","2026-01-13 11:33:28","8","1","1183","3195"
"3411","2026-01-13 11:33:28","7","1","2148","3080"
"3412","2026-01-13 11:33:28","8","1","819","817"
"3413","2026-01-13 11:33:28","9","1","188","568"
"3414","2026-01-13 11:33:28","8","1","1474","1730"
"3415","2026-01-13 11:33:28","6","1","357","630"
"3416","2026-01-13 11:33:28","7","0","2948","2561"
"3417","2026-01-13 11:33:28","9","1","2110","814"
"3418","2026-01-13 11:33:28","4","0","1414","1620"
"3419","2026-01-13 11:33:28","1","1","589","2977"
"3420","2026-01-13 11:33:28","8","1","660","3284"
"3421","2026-01-13 11:33:28","4","1","1788","1873"
"3422","2026-01-13 11:33:28","8","1","3247","3087"
"3423","2026-01-13 11:33:28","5","1","2229","232"
"3424","2026-01-13 11:33:28","1","1","1540","2730"
"3425","2026-01-13 11:33:28","2","1","1010","860"
"3426","2026-01-13 11:33:28","1","1","1709","564"
"3427","2026-01-13 11:33:28","2","1","824","439"
"3428","2026-01-13 11:33:28","3","1","700","1574"
"3429","2026-01-13 11:33:28","5","1","3298","796"
"3430","2026-01-13 11:33:28","7","0","1254","2165"
"3431","2026-01-13 11:33:28","7","1","2927","1495"
"3432","2026-01-13 11:33:28","5","0","2190","652"
"3433","2026-01-13 11:33:28","4","1","692","2338"
"3434","2026-01-13 11:33:28","5","1","3099","2331"
"3435","2026-01-13 11:33:28","6","0","271","275"
"3436","2026-01-13 11:33:28","5","1","1611","2075"
"3437","2026-01-13 11:33:28","10","1","741","2623"
"3438","2026-01-13 11:33:28","8","0","248","1487"
"3439","2026-01-13 11:33:28","2","0","1592","959"
"3440","2026-01-13 11:33:28","4","0","2673","1727"
"3441","2026-01-13 11:33:28","4","0","1013","1347"
"3442","2026-01-13 11:33:28","8","1","1026","1868"
"3443","2026-01-13 11:33:28","2","1","3052","1494"
